GiftId,TripId
36333,1
43971,1
78172,1
94498,1
40086,1
97555,1
10353,1
31592,1
94529,1
45931,1
23340,1
18097,1
42688,1
88205,1
15885,1
79037,1
6837,1
35663,1
42774,1
82342,1
10751,1
96536,1
18868,1
77886,1
18788,1
77461,1
84421,1
35157,1
12886,1
24573,1
77356,1
28109,1
51178,1
70854,1
25667,1
25372,1
15074,1
88900,1
39917,1
97347,1
5356,1
34556,1
74486,1
23906,1
19508,1
28260,1
89991,1
53407,1
81117,1
79559,1
67327,1
26826,1
13,2
11321,2
57935,2
53792,2
22506,2
98424,2
33601,2
49713,2
88152,2
87849,2
80917,2
65368,2
10097,2
74488,2
20745,2
23399,2
64894,2
29443,2
91151,2
47072,2
99080,2
24457,2
97030,2
81182,2
40895,2
1453,2
38024,2
16031,2
25112,2
48634,2
79093,2
99317,2
84172,2
36665,2
34042,2
45607,2
37417,2
81001,2
9633,2
93427,2
66850,2
62051,2
61939,2
23461,2
49031,2
60273,2
41236,2
77829,2
52025,2
9650,2
49649,2
16232,2
41934,2
26070,2
57767,2
20816,2
39573,2
87854,2
91297,2
22423,2
3500,2
8571,3
97532,3
18436,3
4401,3
68722,3
31678,3
18245,3
14711,3
66271,3
78405,3
57141,3
7445,3
94970,3
15365,3
89917,3
25059,3
81548,3
38259,3
81936,3
27914,3
46407,3
90643,3
34510,3
47884,3
40286,3
99938,3
49242,3
32867,3
69813,3
1937,3
40435,3
26258,3
98856,3
75669,3
45324,3
41941,3
48037,3
82298,3
86096,3
13034,3
43797,3
34724,3
93430,3
71221,3
84278,3
70101,3
78901,3
36338,3
48379,3
24039,3
80223,3
7222,3
58191,3
16084,3
5090,3
86073,3
54988,3
71042,3
40032,4
16247,4
7444,4
55870,4
18585,4
17597,4
25885,4
28013,4
35261,4
4068,4
8504,4
96985,4
2900,4
92028,4
32351,4
98711,4
44207,4
4447,4
11008,4
89706,4
7314,4
20926,4
10035,4
93521,4
28445,4
39458,4
85518,4
44495,4
22835,4
69439,4
87988,4
40690,4
2574,4
40970,4
33675,4
2752,4
9217,4
55287,4
31932,4
15964,4
96623,4
75164,4
1603,4
32289,4
75879,4
68788,4
50832,4
41339,4
68937,4
85111,4
37297,4
53082,4
82230,4
61983,4
9140,4
58935,4
93044,4
19681,4
39387,4
7676,4
1445,4
88314,4
34060,4
33853,4
64688,4
855,4
89999,4
98004,4
79327,4
28553,4
92043,4
36391,5
62960,5
88241,5
40465,5
93062,5
52892,5
86068,5
93035,5
13600,5
61325,5
66880,5
23085,5
46503,5
84197,5
20250,5
47684,5
86446,5
72031,5
83261,5
5468,5
40943,5
10498,5
32625,5
73457,5
31858,5
88959,5
72687,5
82797,5
14760,5
11553,5
48412,5
94858,5
33549,5
25846,5
76358,5
3643,5
69445,5
2406,5
47503,5
18463,5
67568,5
30180,5
19323,5
67655,5
18125,5
18101,5
84641,5
77295,5
39732,5
27817,5
63486,5
73925,5
50515,5
37231,5
53762,5
13343,6
26571,6
34935,6
51129,6
6596,6
70878,6
4016,6
95418,6
50397,6
56754,6
4636,6
14651,6
74583,6
35775,6
28548,6
73394,6
62271,6
64591,6
7930,6
9803,6
35033,6
81946,6
95501,6
38236,6
28864,6
71940,6
90249,6
4775,6
62015,6
66023,6
36672,6
77246,6
59767,6
98791,6
55386,6
82840,6
45653,6
2529,6
73653,6
59575,6
93849,6
72002,6
79893,6
7685,6
51849,6
75140,6
20302,6
47360,6
12246,6
96343,6
35677,6
4977,6
99106,6
86716,6
32710,6
61745,6
33211,6
83329,6
12593,6
47320,6
78414,6
68348,6
97839,6
66100,6
85736,6
49522,6
3316,6
17244,6
6112,6
83825,6
91737,6
26396,6
30586,6
42977,6
83744,6
17273,7
66263,7
52697,7
34721,7
7822,7
60593,7
28643,7
89696,7
10349,7
59424,7
71967,7
71692,7
780,7
91774,7
85559,7
38188,7
37335,7
92150,7
29779,7
9240,7
79796,7
16669,7
4810,7
11146,7
18005,7
49775,7
27190,7
56300,7
63340,7
28952,7
90083,7
91167,7
6874,7
14683,7
56677,7
41795,7
3373,7
91096,7
34436,7
56860,7
54299,7
55425,7
33607,7
27652,7
73827,7
27819,7
67715,7
98283,7
85455,7
25943,7
82868,7
71783,7
50675,7
10112,7
37439,7
16789,7
49542,7
55469,7
63567,7
44221,7
85876,7
11006,7
80668,7
37679,8
64761,8
39500,8
24526,8
51403,8
56990,8
51766,8
13216,8
85377,8
79424,8
37529,8
66558,8
78690,8
35092,8
89274,8
75662,8
21394,8
29268,8
9651,8
12492,8
29110,8
4845,8
45278,8
42720,8
64217,8
73511,8
25301,8
25953,8
28396,8
76093,8
2665,8
3902,8
28500,8
28171,8
40390,8
70602,8
8063,8
67904,8
49658,8
46797,8
8173,8
8700,8
3413,8
46565,8
15802,8
4446,8
40331,8
2799,8
74697,8
2517,8
41081,8
79942,8
95899,8
97007,8
38897,8
47303,8
90196,8
66440,8
56431,8
21470,8
78560,8
63968,8
93118,8
78916,9
28053,9
77500,9
66257,9
32058,9
68843,9
32506,9
2779,9
78496,9
90135,9
88470,9
72050,9
12789,9
34909,9
33140,9
76584,9
80216,9
88376,9
37429,9
85014,9
86997,9
90823,9
89764,9
82959,9
58287,9
81913,9
88920,9
98122,9
52299,9
59301,9
53491,9
83705,9
64377,9
77778,9
6141,9
84541,9
65904,9
35415,9
68189,9
58303,9
27314,9
66799,9
30209,9
62314,9
47876,9
27894,9
23154,9
65166,9
48781,9
97358,9
31570,9
24101,9
13864,9
75883,9
81837,9
66090,9
35487,9
49892,9
27943,10
48912,10
48639,10
42151,10
8294,10
70575,10
35053,10
28125,10
38169,10
81899,10
48701,10
77562,10
10489,10
97565,10
37126,10
28395,10
7208,10
97375,10
68638,10
18280,10
30669,10
28368,10
76112,10
94894,10
49077,10
29139,10
11558,10
12435,10
11521,10
60693,10
78964,10
30084,10
52663,10
1310,10
12498,10
66065,10
23943,10
17630,10
26103,10
80566,10
49367,10
70924,10
93205,10
35749,10
24155,10
39096,10
20360,10
16268,10
66173,10
2334,10
35309,10
66087,10
35618,10
50138,10
75656,10
41695,10
9135,10
8905,10
75001,10
68658,10
31962,10
34236,10
21938,10
43451,11
10812,11
466,11
15054,11
16529,11
97037,11
50789,11
5926,11
36049,11
29151,11
41604,11
21537,11
52160,11
49727,11
78638,11
1862,11
67392,11
31020,11
71604,11
62655,11
90870,11
32387,11
40738,11
95590,11
89331,11
11210,11
56994,11
78082,11
4873,11
97271,11
44853,11
12330,11
21209,11
12389,11
42788,11
71628,11
95687,11
69329,11
88840,11
9416,11
64685,11
95570,11
78009,11
65174,11
34173,11
58475,11
13815,11
37597,11
57439,11
26618,11
83187,11
3823,11
2332,11
66217,11
3223,11
58208,11
12649,11
28295,11
66962,11
73270,11
91739,11
72977,11
45216,11
5251,12
92726,12
31487,12
89398,12
16310,12
64130,12
27503,12
29190,12
46096,12
44836,12
51100,12
76640,12
37064,12
69718,12
30995,12
60707,12
58334,12
69383,12
52254,12
63106,12
44636,12
10210,12
27837,12
90617,12
73367,12
77636,12
82016,12
95809,12
91007,12
31786,12
99577,12
43573,12
32486,12
72873,12
63624,12
2371,12
78766,12
37748,12
36787,12
1107,12
77369,12
7319,12
880,12
28579,12
34011,12
18155,12
83637,12
25406,12
46547,12
89054,12
28152,12
30905,12
23304,12
43784,12
18651,12
44106,12
45597,12
88988,12
85404,13
58434,13
89446,13
45498,13
84819,13
20516,13
24364,13
32161,13
87713,13
30773,13
89013,13
62795,13
59391,13
33545,13
98186,13
16356,13
89190,13
53503,13
97817,13
26368,13
78151,13
6809,13
74107,13
37079,13
4913,13
91955,13
17230,13
95497,13
28737,13
16449,13
63509,13
63453,13
16227,13
56976,13
82571,13
49363,13
87672,13
66252,13
88425,13
27858,13
72529,13
69217,13
82819,13
90537,13
68077,13
19884,13
33856,13
38936,13
50897,13
74812,13
50698,13
81184,13
29186,13
33847,13
46709,13
11706,13
29943,13
5833,13
11857,13
85077,13
36037,13
25592,13
58586,13
80290,14
32759,14
1662,14
5972,14
52181,14
43309,14
35083,14
4832,14
32972,14
76775,14
62490,14
26819,14
9233,14
52816,14
2935,14
79923,14
49294,14
27968,14
49615,14
24867,14
27347,14
85024,14
17611,14
54685,14
26855,14
83593,14
55016,14
75833,14
6917,14
782,14
363,14
72176,14
46515,14
41734,14
8556,14
76513,14
3743,14
37010,14
72503,14
25404,14
13569,14
85760,14
99681,14
96188,14
52624,14
22270,14
46082,14
6120,14
19876,14
98829,14
61014,14
74755,14
29355,14
17355,14
23778,14
29628,14
94027,14
29091,14
20201,14
47842,14
63243,14
9775,14
22571,14
16387,14
23913,14
92953,14
30367,14
39481,14
40576,14
50129,14
91618,14
80446,15
65225,15
37280,15
53259,15
94749,15
12619,15
67468,15
97770,15
80866,15
6130,15
19896,15
92177,15
31313,15
9496,15
22732,15
61134,15
87006,15
1842,15
83797,15
12468,15
99777,15
76648,15
23038,15
37839,15
96736,15
15136,15
89171,15
70150,15
50837,15
69948,15
7324,15
44440,15
15798,15
38047,15
30785,15
96220,15
86507,15
13938,15
92230,15
24968,15
81672,15
40373,15
50425,15
10312,15
80581,15
37058,15
25918,15
34351,15
64017,15
35363,15
197,15
29799,15
85247,15
88078,15
30961,15
48817,15
526,15
81091,15
54529,15
41906,15
95447,15
70727,15
99620,15
55871,15
61301,15
84603,15
81622,16
33192,16
56533,16
15013,16
47971,16
62543,16
91215,16
42192,16
47319,16
19554,16
26764,16
3591,16
14099,16
2588,16
76561,16
30569,16
13504,16
97695,16
69335,16
35089,16
26810,16
80222,16
81605,16
34334,16
17794,16
46758,16
5985,16
33576,16
41448,16
54274,16
14452,16
66282,16
1975,16
13574,16
88025,16
18582,16
80265,16
38175,16
60070,16
63610,16
77362,16
81035,16
22572,16
49518,16
96158,16
63896,16
43019,16
66756,16
2294,16
7640,16
79539,16
18459,16
70953,16
20284,16
17481,16
78894,17
14764,17
40439,17
76232,17
42000,17
69255,17
67438,17
8240,17
62059,17
82956,17
93989,17
9457,17
52495,17
84649,17
22063,17
7714,17
39029,17
96272,17
3716,17
14999,17
18146,17
61512,17
59204,17
57571,17
29731,17
32229,17
74495,17
21941,17
83132,17
30767,17
64354,17
13029,17
79543,17
82764,17
76757,17
72787,17
29354,17
13384,17
83004,17
7331,17
1493,17
95807,17
46383,17
80498,17
73898,17
33043,17
60525,17
82324,17
16528,17
93965,17
15351,17
46283,17
96629,17
83154,17
43359,17
27673,17
44504,17
68272,17
66595,17
69965,17
5178,17
21878,17
25933,17
31739,17
48981,18
73623,18
2548,18
83895,18
40547,18
31241,18
98213,18
1795,18
87679,18
48554,18
86304,18
99745,18
44208,18
83277,18
38322,18
74565,18
13532,18
5950,18
7587,18
88502,18
9843,18
9884,18
54871,18
37302,18
96328,18
79773,18
61051,18
58047,18
61365,18
54465,18
28535,18
56049,18
65792,18
97481,18
53400,18
83041,18
64904,18
52385,18
95564,18
84213,18
54635,18
43440,18
44810,18
89791,18
99899,18
75720,18
83518,18
37668,18
81810,18
38987,18
55743,18
29123,18
35595,18
37528,18
81747,18
44813,18
50061,18
88388,18
67893,18
8127,19
79192,19
16616,19
80749,19
63296,19
12521,19
62168,19
11882,19
47217,19
77729,19
26392,19
8740,19
98168,19
31457,19
89337,19
37585,19
86376,19
35513,19
62932,19
77349,19
21839,19
22173,19
91932,19
46115,19
88712,19
36706,19
62468,19
62003,19
86496,19
28259,19
12816,19
99732,19
23429,19
1664,19
37940,19
2033,19
67060,19
48493,19
27477,19
67447,19
92539,19
32302,19
82373,19
20124,19
81826,19
77205,19
2238,19
84035,19
32748,19
13754,19
99819,19
67352,19
35676,19
67852,19
66995,19
63631,19
84675,19
57205,19
89878,19
89370,19
47008,19
14193,19
57193,20
47255,20
85679,20
54638,20
4109,20
34966,20
96690,20
56665,20
16036,20
63402,20
95735,20
5690,20
82285,20
8014,20
2452,20
82131,20
12442,20
91447,20
48457,20
17940,20
25819,20
5508,20
3935,20
48417,20
88640,20
52263,20
51910,20
30154,20
12945,20
48258,20
41170,20
42645,20
33730,20
23305,20
16210,20
88968,20
48411,20
42597,20
67649,20
59367,20
40878,20
45072,20
37100,20
87262,20
83572,20
19914,20
92704,20
46704,20
78505,20
59330,20
36483,20
38788,20
79843,20
73724,20
52061,20
8295,20
75367,20
58553,20
88717,20
97719,20
7389,21
53547,21
95334,21
42873,21
98916,21
12220,21
34602,21
11462,21
93050,21
11332,21
80284,21
16996,21
53653,21
5908,21
82265,21
9705,21
16021,21
78725,21
68543,21
28677,21
40263,21
25823,21
3040,21
28414,21
46870,21
57920,21
10960,21
17763,21
67645,21
39614,21
54234,21
46110,21
97089,21
27947,21
16373,21
59530,21
65557,21
29451,21
14002,21
24571,21
94899,21
96745,21
35352,21
57545,21
40668,21
41632,21
81582,21
70813,21
82069,21
61393,21
12094,21
1455,21
65765,21
36473,21
14642,21
81520,21
88287,21
6869,21
92039,21
54716,21
97363,21
52081,21
53024,21
66678,21
88278,21
94281,22
42892,22
76939,22
52010,22
32753,22
65877,22
93729,22
73485,22
64876,22
2050,22
27270,22
1015,22
91289,22
32224,22
80110,22
38469,22
47356,22
94833,22
32769,22
87900,22
66288,22
36369,22
55729,22
69821,22
96398,22
50153,22
4539,22
69958,22
33550,22
51308,22
81574,22
67206,22
25742,22
61898,22
2693,22
65506,22
29875,22
88526,22
79275,22
17828,22
29531,22
43642,22
75595,22
48763,22
30427,22
963,22
86658,22
11562,22
98672,22
60168,22
29314,22
91976,22
69677,22
24388,22
72836,22
96241,22
74099,22
4043,22
27162,22
88672,22
64860,22
20963,22
64014,23
79074,23
52118,23
80671,23
26259,23
86151,23
18315,23
14670,23
12737,23
50147,23
52092,23
21386,23
11297,23
30131,23
5116,23
18894,23
32009,23
99933,23
81917,23
16668,23
850,23
51143,23
97639,23
42163,23
43979,23
7097,23
98876,23
25820,23
16202,23
13418,23
97742,23
42250,23
73604,23
14222,23
80329,23
79996,23
19991,23
57445,23
25517,23
6858,23
50263,23
71956,23
69559,23
7818,23
83268,23
40649,23
5073,23
67498,23
4866,23
84906,23
92968,23
57710,23
55945,23
88232,23
88614,23
53563,23
36628,23
5922,23
68861,23
61978,23
18171,23
72136,23
20309,23
45350,23
60484,23
6081,23
66483,23
51225,23
55681,23
89861,23
3514,23
99461,23
65577,24
49544,24
33034,24
1556,24
24937,24
79400,24
73546,24
20280,24
8667,24
84827,24
56055,24
23572,24
61111,24
60858,24
60001,24
96300,24
99546,24
57267,24
98339,24
30928,24
58178,24
30380,24
86470,24
89339,24
27369,24
60641,24
56591,24
21358,24
93231,24
42165,24
58762,24
98042,24
62180,24
73375,24
67997,24
2305,24
68139,24
57436,24
99693,24
13192,24
82566,24
7288,24
95071,24
37851,24
79132,24
11071,24
66956,24
84770,24
28008,24
49635,24
81247,24
34825,24
30925,24
96312,24
6078,24
9827,25
59428,25
79907,25
39493,25
46440,25
41610,25
25162,25
45681,25
37845,25
76299,25
29871,25
69602,25
44206,25
95520,25
32339,25
5487,25
9269,25
78093,25
96760,25
25346,25
43910,25
43119,25
67259,25
58777,25
34903,25
21487,25
24861,25
7543,25
59146,25
79892,25
10500,25
81167,25
16822,25
45612,25
20826,25
27939,25
74940,25
37169,25
85728,25
59560,25
96468,25
77897,25
46434,25
27093,25
83364,25
34758,25
39898,25
75587,25
56133,25
54009,25
73000,25
45070,25
37396,25
76935,25
7625,25
36788,25
76405,25
89712,25
33164,25
36348,25
66326,25
49144,25
98239,25
95860,26
13708,26
27733,26
28193,26
65335,26
54920,26
85803,26
69643,26
80210,26
25104,26
59272,26
90483,26
4581,26
47064,26
70597,26
95539,26
78036,26
52040,26
80890,26
57840,26
93750,26
63648,26
83185,26
43115,26
52868,26
7950,26
39175,26
24174,26
93188,26
83286,26
67908,26
98407,26
77983,26
64519,26
212,26
68308,26
77833,26
1339,26
24053,26
81900,26
70120,26
75326,26
95291,26
88488,26
15638,26
23229,26
16830,26
51242,26
38207,26
90671,26
86847,26
86063,26
2436,26
36589,26
77176,26
24976,26
82603,26
77177,26
82696,26
50398,26
93227,26
24074,26
99022,26
62245,26
15214,26
62327,26
14793,26
99642,27
30584,27
38604,27
70930,27
27942,27
71404,27
81773,27
77574,27
21286,27
65310,27
84110,27
56523,27
46559,27
58910,27
69428,27
54733,27
11264,27
30647,27
16613,27
13663,27
25783,27
20902,27
95248,27
14509,27
64660,27
49584,27
77642,27
93702,27
40124,27
69755,27
16625,27
96674,27
23992,27
59224,27
98246,27
24495,27
23735,27
49928,27
6462,27
46384,27
98151,27
32377,27
43760,27
61528,27
41920,27
67370,27
82962,27
95223,27
15348,27
67718,27
59990,27
58040,27
86651,27
56609,27
79774,27
86624,28
97127,28
71470,28
5020,28
73234,28
45953,28
65217,28
69037,28
14781,28
93802,28
75172,28
18053,28
36877,28
13514,28
77396,28
40247,28
52635,28
8673,28
80656,28
10929,28
52915,28
97067,28
53332,28
77021,28
96663,28
19835,28
62782,28
82401,28
58656,28
63001,28
45031,28
52777,28
97164,28
85468,28
72762,28
98827,28
35712,28
18681,28
26809,28
25827,28
99772,28
47727,28
44916,28
46984,28
36305,28
54207,28
56802,28
7059,28
19976,28
86147,28
25019,28
94384,28
53268,28
52810,28
39845,28
49124,28
85501,28
672,28
97804,28
61653,28
41764,28
44310,28
75344,28
28769,28
18336,28
4030,28
63456,28
37118,28
48569,28
41181,28
31770,28
26539,29
51202,29
19262,29
88678,29
36106,29
48308,29
7963,29
54975,29
90265,29
43378,29
90681,29
52419,29
45670,29
74992,29
70703,29
15190,29
53277,29
34330,29
41852,29
37148,29
60241,29
65642,29
28997,29
98997,29
51521,29
81486,29
53725,29
70055,29
26449,29
76171,29
44033,29
45647,29
40560,29
42290,29
13742,29
29914,29
41896,29
96307,29
36834,29
21753,29
43667,29
49576,29
40391,29
60696,29
67318,29
66810,29
60200,29
89532,29
57001,29
27444,29
81143,29
27780,29
48065,29
39846,29
28212,29
71586,29
48169,29
15805,29
23546,29
22691,29
24635,29
56598,29
20546,29
25798,29
35009,29
16134,29
24013,29
27887,29
15187,30
19172,30
25064,30
24893,30
87260,30
61958,30
31708,30
77068,30
42262,30
32141,30
70849,30
47555,30
19013,30
83122,30
76597,30
50071,30
6254,30
31418,30
98445,30
37857,30
42876,30
22639,30
88312,30
591,30
675,30
90854,30
2617,30
18635,30
10149,30
31176,30
59753,30
58172,30
82611,30
11115,30
96507,30
31094,30
31369,30
62988,30
51152,30
73281,30
92938,30
78859,30
32659,30
87913,30
3213,30
87417,30
91444,30
28755,30
92314,30
61131,30
66659,30
19590,30
4815,30
58729,30
56986,30
53351,30
85846,30
55233,30
72169,30
87014,30
3728,30
76417,30
61205,30
26247,30
44997,30
72462,30
99450,30
76660,31
64768,31
21272,31
17428,31
47577,31
79781,31
93196,31
17095,31
28603,31
48858,31
99861,31
77545,31
69838,31
90961,31
31151,31
66808,31
75708,31
90582,31
94799,31
3078,31
37566,31
15079,31
11973,31
47354,31
12318,31
41108,31
37882,31
38768,31
85058,31
28186,31
41811,31
67673,31
5088,31
76627,31
31888,31
40806,31
41984,31
41268,31
21617,31
1199,31
87473,31
52805,31
62218,31
37008,31
67483,31
26998,31
21856,31
70990,31
41208,31
56345,31
21350,31
77408,31
29248,31
43491,31
63554,31
85862,31
46098,31
55192,31
88826,31
14408,31
31919,32
100,32
74933,32
58022,32
93700,32
95467,32
21070,32
28317,32
47763,32
90989,32
69775,32
85573,32
72834,32
64255,32
51921,32
5223,32
27083,32
66054,32
96989,32
29530,32
58180,32
91181,32
47600,32
92596,32
79966,32
49434,32
20913,32
50732,32
74840,32
2486,32
11626,32
51602,32
58308,32
43411,32
38297,32
29919,32
7482,32
79428,32
23576,32
55396,32
42927,32
63472,32
97420,32
16284,32
70087,32
28340,32
20561,32
80182,32
51175,32
94636,32
42740,32
24431,32
29202,32
4542,32
69121,32
20938,32
61838,32
22763,32
64294,32
35088,32
63821,32
71863,32
74708,32
50312,32
33420,32
73275,32
69764,32
86543,32
90332,33
75764,33
83362,33
53772,33
74658,33
46997,33
49791,33
63207,33
