GiftId,TripId
57721,0
47505,0
48740,0
44471,0
53431,0
39669,0
47832,0
72039,0
76068,0
6570,0
71882,0
22440,0
84925,0
12395,0
22026,0
21478,0
87275,0
36452,0
30764,0
73528,0
61202,0
31053,0
26781,0
8480,0
52135,0
54863,0
70698,0
15495,0
92280,0
35508,0
81016,0
77666,0
64764,0
95408,0
53829,0
59657,0
95615,0
59697,0
59381,0
84368,0
71247,0
36223,0
25801,0
77264,0
15461,0
54748,0
43506,0
76702,0
3656,1
54603,1
95880,1
54175,1
82582,1
82318,1
29582,1
91253,1
71642,1
23446,1
8200,1
51753,1
45121,1
52008,1
28741,1
8141,1
54079,1
9634,1
43620,1
86906,1
22019,1
21133,1
58318,1
50650,1
6490,1
97464,1
93135,1
16071,1
11924,1
49442,1
14457,1
27847,1
26369,1
20268,1
22013,1
98769,1
58399,1
36141,1
35820,1
22672,1
57885,1
14562,1
50070,1
92370,1
10823,1
42282,1
18639,1
31974,1
76193,1
39189,1
95445,1
42254,1
79940,1
18898,1
30830,1
18396,1
18483,1
79772,1
16662,1
68943,1
10853,1
13427,1
9176,1
18220,1
24622,1
14865,2
23984,2
62370,2
66997,2
95115,2
7172,2
89972,2
92428,2
82536,2
96172,2
28599,2
63128,2
2287,2
57831,2
90106,2
47725,2
78244,2
88995,2
49289,2
97607,2
73272,2
37294,2
1381,2
61407,2
96036,2
86347,2
49764,2
2449,2
22412,2
65349,2
95146,2
84031,2
45559,2
82378,2
60792,2
13053,2
51822,2
14995,2
60170,2
10068,4
56006,4
58428,4
19300,4
89353,4
25362,4
47045,4
87819,4
63257,4
67699,4
81239,4
5575,4
48856,4
16249,4
87410,4
60284,4
55048,4
74685,4
73352,4
78921,4
92844,4
49821,4
52188,4
16075,4
42042,4
39127,4
59049,4
52109,4
51038,4
74578,4
59932,4
26288,4
74889,4
54533,4
49121,4
22735,4
42417,4
72055,4
93734,4
76416,4
73190,5
31515,5
87502,5
54188,5
85118,5
47330,5
67838,5
55763,5
94055,5
39020,5
