GiftId,TripId
9985,0
81600,0
49485,0
59472,0
3045,0
12676,0
62394,0
61482,0
62229,0
13744,0
12575,0
11604,0
13391,0
12924,0
13285,0
11616,0
94215,0
99966,0
71163,0
50055,0
11988,0
12351,0
12725,0
62411,0
62291,0
9991,0
62419,0
12766,0
11978,0
12883,0
98391,0
41765,0
77864,0
19537,0
62283,0
9946,0
11862,0
61353,0
11664,0
13383,0
12091,0
13487,0
61383,0
12643,0
12765,0
10351,0
12007,0
63195,0
12362,0
12631,0
12570,0
12705,0
10085,0
13729,0
91180,0
98146,0
10336,0
89420,0
12377,0
16289,0
12623,0
12117,0
12939,0
62649,0
12179,0
10416,0
63205,0
9982,0
62771,0
12089,0
13558,0
12088,0
61432,0
12853,0
60903,0
23069,0
72981,0
93458,0
62836,0
13323,0
10403,0
11655,0
13025,0
10134,0
11899,0
12441,0
11682,0
62880,0
12800,0
62507,0
11704,0
62972,0
11757,0
10091,0
62376,0
30406,0
19272,0
12828,0
10076,0
12692,0
10123,0
13413,0
12416,0
9930,0
62492,0
9921,0
12000,0
12594,0
10212,0
32064,0
33538,0
10984,0
93864,0
68040,0
84414,0
37268,0
26131,0
40608,0
41215,0
82993,0
46480,0
62792,0
62887,0
13484,0
13652,0
13803,0
12833,0
13481,0
13830,0
10168,0
13822,0
62505,0
13795,0
62347,0
20091,0
13158,0
13089,0
12910,0
13181,0
63108,0
11834,0
13711,0
13714,0
12115,0
12031,0
11631,0
12911,0
13537,0
11617,0
12898,0
13528,0
13836,0
62238,0
62994,0
12315,0
62331,0
13606,0
62944,0
62474,0
61357,0
62977,0
13553,0
62449,0
76839,0
13282,0
10260,0
13658,0
13414,0
62644,0
62384,0
62797,0
12757,0
62193,0
62998,0
62764,0
62317,0
10184,0
11688,0
12194,0
13760,0
13411,0
12119,0
13456,0
11968,0
11843,0
61417,0
61386,0
10154,0
61459,0
13013,0
10368,0
62803,0
12877,0
13202,0
13508,0
61445,0
13063,0
62544,0
61413,0
9941,0
12932,0
12334,0
62353,0
62611,0
62862,0
12190,0
61466,0
13555,0
12849,0
12652,0
10156,0
62280,0
63209,0
10360,0
12359,0
61255,0
63122,0
62442,0
62383,0
63167,0
62877,0
12581,0
13133,0
13813,0
11651,0
61298,0
62785,0
13763,0
13315,0
12790,0
12560,0
13772,0
10401,0
61329,0
10390,0
12444,0
62596,0
63033,0
13784,0
12216,0
12995,0
74989,0
10041,0
61442,0
13191,0
62982,0
62778,0
13464,0
10010,0
62335,0
11782,0
62537,0
10398,0
62303,0
12510,0
9915,0
10013,0
12105,0
12718,0
13667,0
