GiftId,TripId
57721,0
47505,0
49906,0
44471,0
39669,0
47832,0
76068,0
71882,0
87275,0
36452,0
30764,0
73528,0
61202,0
8480,0
52135,0
54863,0
92280,0
91264,0
35508,0
35139,0
26542,0
30468,0
64764,0
53829,0
95615,0
59697,0
56490,0
84368,0
54748,0
76702,0
11840,0
1432,0
49291,1
68579,1
78392,1
80243,1
68642,1
55515,1
73392,1
48553,1
99087,1
9730,1
17420,1
99998,1
82903,1
82486,1
85629,1
27640,1
49309,1
66038,1
45121,1
52008,1
40077,1
63925,1
8141,1
54079,1
95905,1
28263,1
21315,1
43620,1
86906,1
30740,1
14674,1
88098,1
83315,1
56361,1
97464,1
11924,1
59691,1
49442,1
14457,1
26369,1
27847,1
91730,1
17418,1
24390,1
9148,1
93940,1
14469,1
20268,1
99084,1
99296,1
14358,1
92763,1
98769,1
73044,1
58399,1
1480,1
35820,1
22672,1
26533,1
51845,1
93540,1
18206,1
57885,1
14562,1
69503,1
31974,1
76193,1
94300,1
34238,1
95445,1
42254,1
85570,1
15242,1
36636,1
18483,1
79772,1
34235,1
68943,1
78499,1
35424,1
40047,1
10853,1
77254,1
97442,1
9176,1
19057,1
24622,1
66997,2
95115,2
89972,2
25719,2
92428,2
82536,2
96172,2
28599,2
63128,2
2287,2
57831,2
90106,2
86698,2
78244,2
49289,2
97607,2
37294,2
1381,2
61407,2
96036,2
77009,2
86347,2
49764,2
22412,2
65349,2
95146,2
70112,2
84031,2
45559,2
60792,2
13053,2
51822,2
14995,2
60170,2
58428,4
19300,4
25362,4
47045,4
87819,4
63257,4
67699,4
28025,4
66200,4
81239,4
5575,4
60284,4
55048,4
73352,4
92844,4
49821,4
52188,4
16075,4
39127,4
59049,4
52109,4
51038,4
98450,4
74578,4
74889,4
92480,4
54533,4
49121,4
72055,4
76416,4
73190,5
79742,5
31515,5
99495,5
87502,5
85118,5
47330,5
36158,5
87216,5
46054,5
47238,5
69436,5
63652,5
37269,5
60994,5
62363,5
38586,5
72300,5
96851,5
